id,Тип_жилья,Широта,Долгота,Город,Индекс,Площадь,Этаж,Размер_участка,Расход_тепла,Ктгр_энергоэффективности,Кво_вредных_выбросов,Ктгр_вредных_выбросов,Направление,Кво_комнат,Кво_спален,Кво_ванных,Кво_фото,Нлч_парковки,Нлч_почтового_ящика,Нлч_балкона,Нлч_террасы,Нлч_подвала,Нлч_гаража,Нлч_кондиционера,Последний_этаж,Верхний_этаж,Цена
36014065,дом,46.16804668046688,-1.1606655045107874,la-rochelle,671,160.0,,150.0,,,,,,8.0,4.0,6.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,876750.0
33335965,дом,47.48408141264309,-3.109205001522113,quiberon,2506,184.0,,870.0,201.0,D,46.0,E,,5.0,4.0,9.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670103.0
35982281,квартира,48.95015831766841,2.0315651573508746,carrieres-sous-poissy,3914,2202.0,,,350.0,F,16.0,C,,1.0,,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,95400.0
35781741,земля,47.46854914555771,5.980198013088158,recologne-les-rioz,3415,1054.0,,,,,,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44000.0
36057887,дом,45.55109430038882,2.320121084809412,ussel,784,140.0,,419.0,,,,,,6.0,2.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123000.0
36058255,квартира,43.6441133851219,5.093415018764269,salon-de-provence,498,7765.0,7.0,,265.0,E,62.0,F,В-З,4.0,2.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,124800.0
36045363,квартира,48.83163737141605,2.246205696794788,boulogne-billancourt,4537,66.0,55.0,,52.0,B,6.0,B,,3.0,2.0,6.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,800000.0
35758603,квартира,43.55282449986161,7.021744209542373,cannes,209,50.0,2.0,,247.0,E,8.0,B,Ю,2.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,487600.0
35981673,квартира,45.75512424131385,4.800158489440208,lyon-5eme,3332,48.0,3.0,,,,,,,2.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330000.0
35798545,квартира,43.40971932168835,6.757496602109719,saint-raphael,4146,95.0,1.0,,90.0,B,3.0,A,Ю-В,4.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525200.0
35875253,земля,44.44656721346029,0.6168121129010397,casseneuil,2213,1212.0,,,,,,,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32000.0
35891413,квартира,43.58546185829743,7.120590097077607,antibes,227,60.0,6.0,,137.0,C,30.0,D,,3.0,2.0,8.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,269500.0
35851409,квартира,43.16089594840102,5.596444155648658,la-ciotat,522,65.0,,,,,,,,3.0,2.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260000.0
35818809,квартира,45.7653523330776,4.881885825546037,villeurbanne,3337,83.0,1.0,,,,,,С,4.0,3.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410000.0
35896911,дом,49.517011571556566,4.365416461840975,rethel,296,72.0,,132.0,198.0,D,46.0,E,,4.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121000.0
35921131,дом,48.76328876436386,7.264415568033194,phalsbourg,2594,360.0,,15.0,,,,,Ю-З,9.0,5.0,15.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,489000.0
35813469,квартира,48.80161483968806,2.131120442394941,versailles,3827,8611.0,2.0,,233.0,E,54.0,E,,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,628000.0
35868675,дом,49.38554050597108,5.74607486414308,mercy-le-bas,2480,70.0,,250.0,,,,,,5.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148000.0
36055675,квартира,48.90029088721973,2.2938576357435374,clichy,4538,83.0,7.0,,90.0,B,10.0,B,,4.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,618596.0
35763501,квартира,48.599015085018806,2.476566399991148,corbeil-essonnes,4465,83.0,1.0,,157.0,D,37.0,E,,4.0,3.0,5.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,169000.0
35758493,квартира,49.36617130380273,0.0736569175708111,trouville-sur-mer,573,4262.0,2.0,,228.0,D,53.0,E,З,2.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,233200.0
36045715,квартира,44.94362859594738,-0.583838160836026,parempuyre,1505,676.0,,,,,,,,3.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217000.0
32970915,квартира,48.90554565809984,2.3932139546767743,pantin,4608,37.0,,,,,,,,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,254000.0
35271299,земля,44.53121095778332,5.963372810396306,manteyer,178,1759.0,,,,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000.0
36060065,квартира,48.83304276933241,2.255435346387308,boulogne-billancourt,4537,95.0,5.0,,55.0,B,8.0,B,,5.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1320000.0
35889775,квартира,48.87704448051384,2.2021239915541986,rueil-malmaison,4569,6093.0,4.0,,,,,,Ю-З,3.0,2.0,5.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,519000.0
35835949,дом,43.70050829189159,4.281710051950184,vauvert,1353,221.0,,345.0,,,,,,10.0,5.0,13.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390000.0
27272499,ферма,45.90359172593192,3.930279329306705,cremeaux,1960,140.0,,5885.0,,,,,Ю,7.0,4.0,14.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,150000.0
35793357,квартира,48.7000951023995,2.4495114402358817,montgeron,4477,51.0,2.0,,,,,,З,2.0,1.0,3.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,255000.0
36026153,дом,44.13598636217885,2.938133939788216,castelnau-pegayrols,443,80.0,,231.0,,,,,,3.0,2.0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0
36063107,квартира,48.70831159178346,2.248448071122782,palaiseau,4466,72.0,4.0,,159.0,D,37.0,E,Ю,4.0,3.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,259000.0
35781269,разное,46.31273663169822,-0.4619480666801369,niort,3918,110.0,,,,,,,,,,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261820.0
35824447,дом,44.88234588405057,-0.5282491263358132,lormont,1507,125.0,,2946.0,161.0,D,7.0,B,,7.0,5.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366000.0
35761545,квартира,48.88571701644204,2.2403107403071645,puteaux,4572,67.0,,,,,,,,3.0,2.0,13.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,570000.0
35851363,вилла,43.65398332125869,3.4732723417928195,saint-felix-de-lodez,1631,152.0,,510.0,70.0,B,5.0,A,,7.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465000.0
36009985,квартира,48.86108809584135,2.393721203555298,paris-20eme,3647,30.0,,,,,,,,1.0,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397000.0
36029643,квартира,48.85319691611621,2.077839222914716,noisy-le-roi,3880,88.0,,,,,,,,4.0,3.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569000.0
35840507,дом,48.76900392428092,2.539832440571721,sucy-en-brie,4637,176.0,,438.0,230.0,D,13.0,C,,6.0,3.0,12.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,645000.0
35882467,квартира,48.85813364553996,2.337011951276224,paris-1er,3628,83.0,1.0,,320.0,E,10.0,B,Ю,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995000.0
36046559,дом,45.49186234460498,0.9063379195016732,saint-jory-de-chalais,1058,212.0,,20000.0,99.0,C,22.0,D,,7.0,5.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,316500.0
36016915,квартира,43.28602601976747,5.493498262962927,marseille-11eme,459,55.0,,,51.0,B,9.0,B,,3.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,193000.0
35739819,дом,48.68285327606384,6.156994013404056,laxou,2457,120.0,,748.0,210.0,D,,,,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402800.0
36046855,дом,44.84854265939558,0.3904469427656126,lamonzie-saint-martin,1055,272.0,,3000.0,246.0,E,62.0,F,,6.0,4.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233200.0
35899991,квартира,44.9017675903858,6.598617046002499,saint-chaffrey,176,31.0,,,434.0,F,11.0,C,,2.0,1.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0
35808439,дом,43.43341189687597,4.945927302550039,fos-sur-mer,496,86.0,,225.0,157.0,D,21.0,D,З,4.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269000.0
35763669,квартира,48.11951224155706,-1.6799562111322683,rennes,1702,50.0,,,,,,,,4.0,2.0,6.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,223958.0
35920017,дом,44.81948185316104,4.585283459429038,saint-sauveur-de-montagut,249,103.0,,,,,,,Ю,5.0,3.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79000.0
35849221,квартира,48.71885435655316,2.406411999390849,athis-mons,4474,50.0,,,229.0,D,7.0,B,,2.0,1.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197000.0
35761525,дом,45.7313656322897,4.053023817068893,sainte-agathe-la-bouteresse,1951,11649.0,,5300.0,198.0,D,2.0,A,,6.0,4.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,269000.0
35845339,квартира,43.70069163877302,7.246938855686064,nice,185,,1.0,,,,,,,,1.0,4.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,545000.0
35791397,разное,49.46650876431757,1.143799515200313,bois-guillaume,3665,325.0,,,,,,,,,,7.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468000.0
35864773,квартира,48.00108771324163,-1.6693804079105985,orgeres,1662,67.0,1.0,,,,,,,3.0,2.0,4.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370000.0
35938569,дом,48.58091296373722,1.2474514172278526,chateauneuf-en-thymerais,1202,75.0,,1000.0,284.0,E,66.0,F,,4.0,2.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,132000.0
35865381,дом,44.1635851318466,4.079476969151615,saint-martin-de-valgalgues,1347,171.0,,790.0,,,,,,5.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198000.0
35344703,разное,48.05727136325389,6.39665320803491,xertigny,4371,150.0,,,171.0,D,40.0,E,,,,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95000.0
35953859,квартира,43.48524289853165,-1.4824180410140964,bayonne,3092,34.0,1.0,,217.0,D,7.0,B,,1.0,,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165500.0
36040247,дом,47.4210830368247,-0.8340081450688325,saint-germain-des-pres,2245,140.0,,100.0,,,,,,6.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199000.0
35802357,квартира,48.88409707948295,2.32150184246696,paris-17eme,3644,26.0,7.0,,245.0,E,7.0,B,,2.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319900.0
35793619,квартира,48.68167638057607,-1.84305682506289,cancale,1666,81.0,3.0,,,,,,В,4.0,3.0,2.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,402000.0
35763293,дом,47.88312265568188,6.39657123370216,fougerolles,3418,151.0,,1200.0,,,,,,7.0,5.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262000.0
35839725,дом,48.85202339704895,2.9017435261314355,crecy-la-chapelle,3799,117.0,,1632.0,224.0,D,47.0,E,,6.0,3.0,13.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,448000.0
35970455,дом,44.42489300420434,2.3110193894838007,rignac,427,160.0,,1065.0,,,,,Ю-С,7.0,5.0,6.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135000.0
35826951,квартира,48.84128156486899,2.431864987175961,vincennes,4631,28.0,,,,,,,С-В,2.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,299000.0
35810941,дом,43.10790179479376,5.936926591973009,toulon,4104,6112.0,,160.0,281.0,E,12.0,C,,3.0,2.0,9.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,215000.0
35911395,дом,49.64775022741309,-1.6499362779544733,equeurdreville-hainneville,2290,90.0,,200.0,378.0,F,22.0,D,,4.0,2.0,7.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,178000.0
35834827,квартира,48.67994234803146,6.199496257818711,nancy,2426,63.0,1.0,,288.0,E,67.0,F,,3.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,117000.0
36026393,дом,47.67055816441184,0.3197238026102161,vaas,3519,95.0,,460.0,,,,,,4.0,3.0,11.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85000.0
35782459,вилла,43.663323726594776,6.915946987312392,grasse,187,150.0,,920.0,100.0,C,30.0,D,Ю-З,7.0,5.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,795000.0
36075199,квартира,48.88455252564417,2.377630417663393,paris-19eme,3646,95.0,1.0,,307.0,E,71.0,F,,4.0,3.0,10.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,700000.0
35971537,квартира,43.83073490343039,4.344582669460182,nimes,1367,97.0,1.0,,124.0,C,12.0,C,Ю,4.0,2.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,241500.0
35963861,квартира,44.83627036847332,-0.6335713492684953,merignac,1545,75.0,4.0,,113.0,C,31.0,D,Ю,5.0,3.0,13.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,249000.0
35832159,квартира,42.918688333798784,3.038304608236101,leucate,388,39.0,1.0,,,,,,Ю-С,2.0,1.0,12.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,113000.0
35856445,квартира,45.69804443149184,4.793516036897701,saint-genis-laval,3350,81.0,,,317.0,E,10.0,B,,3.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0
35879831,квартира,48.59227252771218,7.741323471822032,strasbourg,3216,51.0,8.0,,51.0,B,6.0,B,,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,224000.0
36057749,дом,49.41823841013932,2.825163670864024,compiegne,2841,300.0,,3000.0,,,,,В-З,7.0,5.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,940000.0
35871859,квартира,48.838218127554384,2.252245853023612,boulogne-billancourt,4537,75.0,,,55.0,B,8.0,B,,4.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,940000.0
35744411,квартира,47.00959785645794,0.3173652123744971,richelieu,1740,35.0,,,,,,,,3.0,2.0,10.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79000.0
35178083,квартира,48.90386918398362,2.286754917377281,levallois-perret,4555,8142.0,5.0,,,,,,,3.0,2.0,8.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,995000.0
35765881,разное,49.050007479238616,-1.438010172048391,coutances,2296,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92000.0
21407347,дом,47.07074427567353,1.820178684958777,vatan,1717,102.0,,1800.0,,,4834.0,G,,5.0,4.0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77000.0
35757979,земля,48.8499423419706,3.3104011125208674,bellot,3792,832.0,,,,,,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44000.0
35763243,дом,48.05833167432607,0.4926576091141859,connerre,3494,127.0,,675.0,264.0,E,7.0,B,,5.0,4.0,8.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,173500.0
35821655,разное,48.86242364892902,2.3555073273261207,paris-2eme,3629,140.0,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385000.0
35964091,дом,49.50051542263145,0.1372945459899144,le-havre,3703,105.0,,,186.0,D,9.0,B,З,5.0,3.0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,275000.0
35798387,разное,43.930124690717086,2.1389246664192303,albi,4014,190.0,,,151.0,D,35.0,D,,7.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267750.0
36019691,разное,42.30482496291499,9.137472361091852,corte,852,227.0,,,,,,,,,,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577000.0
36035335,дом,44.98112955978407,2.612692313957197,vic-sur-cere,623,140.0,,614.0,,,,,,6.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70000.0
35856771,квартира,47.31266070951249,5.0235634038726245,dijon,860,323.0,,,,,,,,2.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,142000.0
35840727,квартира,48.87416994393025,2.3296071884375245,paris-9eme,3636,118.0,2.0,,,,,,Ю-З,4.0,2.0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180000.0
35880293,квартира,43.60394352764847,1.4492385633066374,toulouse,1371,,,,,,,,,1.0,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157000.0
36058113,квартира,47.99456359233698,0.1921706039384171,le-mans,3488,77.0,4.0,,,,,,В-З,4.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,121000.0
36048689,дом,48.83848177629448,2.66851038705705,croissy-beaubourg,3759,105.0,,534.0,325.0,E,16.0,C,,5.0,3.0,8.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,467000.0
35874305,дом,48.81889666768041,3.0801436759156253,coulommiers,3733,128.0,,13500.0,222.0,D,60.0,F,,5.0,3.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,300000.0
36027627,дом,47.115518400321264,-2.104130382483998,pornic,2036,110.0,,250.0,,,,,,4.0,3.0,9.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,465500.0
35743423,дом,49.25676135498779,3.077964941972802,villers-cotterets,85,137.0,,1600.0,,,,,,5.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279000.0
35836169,квартира,48.872656373169065,2.3193407494666287,paris-8eme,3635,37.0,,,,,,,Ю,2.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499000.0
35857179,квартира,49.36345427208844,0.0739160715243596,deauville,600,46.0,3.0,,,,,,,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,222963.0
36081279,земля,48.507870520915006,3.668748441632084,saint-hilaire-sous-romilly,329,15681.0,,,,,,,,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0
35831651,земля,50.8639453024307,1.639362163048483,tardinghen,2961,1604.0,,,,,,,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332900.0
35815743,дом,43.60350566309581,1.4485492017726602,toulouse,1372,115.0,,160.0,182.0,D,9.0,B,,4.0,3.0,6.0,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,300000.0
35813935,квартира,48.8351685101952,2.360298994198434,paris-13eme,3640,91.0,5.0,,,,,,,4.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,999500.0
35846005,дом,46.160526750200326,4.723301461424432,corcelles-en-beaujolais,3349,92.0,,547.0,53.0,B,3.0,A,Ю,4.0,3.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274999.0
35601987,квартира,45.76851415066126,4.881332313304508,villeurbanne,3337,858.0,2.0,,146.0,C,5.0,A,,4.0,3.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0
36025241,дом,48.29290392067941,-2.6654511166478057,langast,913,124.0,,27600.0,356.0,F,5.0,A,,5.0,4.0,8.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,187000.0
35869543,квартира,48.88962250624127,2.347465153551666,paris-18eme,3645,1011.0,6.0,,,,,,,1.0,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103500.0
35575057,квартира,43.27642485908223,5.426942951080678,marseille-10eme,458,75.0,,,112.0,C,18.0,C,,4.0,3.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,168500.0
35745483,квартира,48.85447937691527,2.1463182116237296,la-celle-saint-cloud,3841,69.0,1.0,,223.0,D,52.0,E,,3.0,2.0,10.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,279000.0
36038341,дом,46.70786050322491,-1.9354277490394536,saint-gilles-croix-de-vie,4273,110.0,,450.0,,,,,,6.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477900.0
35808477,квартира,45.5248221058315,6.0948620388312,cruet,3572,130.0,,,230.0,D,11.0,C,Ю,5.0,3.0,19.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,210000.0
36084945,дом,49.90416200846825,1.266005207258097,envermeu,3704,1485.0,,1053.0,262.0,E,13.0,C,Ю,6.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269000.0
35836161,дом,43.82749778434884,1.2762806861802092,grisolles,4069,213.0,,1642.0,,,,,,8.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405120.0
23257463,земля под застройку,46.07903238466217,5.361777965194583,neuville-sur-ain,7,5000.0,,5000.0,,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309000.0
35765511,дом,43.88161631912918,2.464401070957611,alban,4029,161.0,,1000.0,,,,,Ю-В,7.0,6.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,195000.0
35830483,дом,48.5978742399497,-2.8298392137346555,binic,946,103.0,,10000.0,,,,,Ю,6.0,4.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384800.0
35761057,квартира,48.43192806613527,1.464025488029384,luce,1196,40.0,,,,,,,,2.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119000.0
35780957,квартира,43.60888635237829,3.871695399705819,montpellier,1569,61.0,2.0,,52.0,B,9.0,B,,3.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,264215.0
35775345,квартира,49.167948883595336,1.331474571684323,gaillon,1177,4285.0,,,211.0,D,8.0,B,,2.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72000.0
35820499,квартира,48.62682564253159,-2.053939257708834,dinard,1708,44.0,,,,,,,,2.0,1.0,3.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,265000.0
35774529,дом,43.89356592204142,0.7674878283791507,saint-clar,1461,280.0,,8.0,,,,,Ю-В,7.0,2.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335000.0
36005481,квартира,48.84004798511327,2.345426680289188,paris-5eme,3632,13.0,2.0,,,,,,,1.0,,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205000.0
35884435,квартира,48.86459674182262,2.316221998094415,paris-7eme,3634,3146.0,5.0,,,,,,,1.0,,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469000.0
35867323,разное,44.572256606852925,2.0718776379179102,capdenac,2155,147.0,,150.0,158.0,D,4.0,A,,,,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188490.0
35812591,дом,50.684492343116354,3.1841334289479484,roubaix,2676,300.0,,523.0,,,,,,13.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421000.0
35831973,квартира,43.6096687415738,1.4493396803984442,toulouse,1382,42.0,,,,,,,З,2.0,1.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,158000.0
36002983,дом,49.74206879939418,3.050768949634909,eppeville,3986,1058.0,,183.0,,,,,,5.0,3.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76900.0
35897439,разное,43.76885483952236,-0.5627776806513717,saint-sever,1907,80.0,,,,,,,В,4.0,3.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82500.0
35782125,разное,45.54403318493296,3.25340910018353,issoire,3068,100.0,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140000.0
35965313,квартира,43.47360854130597,5.249671903283249,vitrolles,481,79.0,5.0,,117.0,C,27.0,D,,4.0,3.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,164000.0
35809785,квартира,48.87786582234077,2.3802553842738647,paris-19eme,3646,45.0,6.0,,,,,,Ю-З,2.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,442391.0
